date,market_price,total_bitcoins,market_cap,difficulty,transaction_fees,n_unique_addresses,n_transactions_total
5/14/2014 0:00,447.49,12768200,5713641818,8853416309,12.04391208,131116,38753556
5/15/2014 0:00,448.99,12772350,5734657427,8853416309,12.75536468,151809,38826317
5/16/2014 0:00,449.51,12776900,5743344319,8853416309,12.02164864,127748,38895210
5/17/2014 0:00,449.08,12781475,5739904793,8853416309,9.7917159,115383,38950787
5/18/2014 0:00,447.14,12785325,5716830221,8853416309,8.92569908,151855,39001448
5/19/2014 0:00,446.42,12789750,5709600195,8853416309,10.7224626,127935,39061816
5/20/2014 0:00,485.01,12794225,6205327067,8853416309,12.69875738,153007,39131368
5/21/2014 0:00,494.87,12798675,6333680297,8853416309,13.27575617,145579,39202488
5/22/2014 0:00,523.84,12802850,6706644944,8853416309,12.71659841,129318,39273514
5/23/2014 0:00,527.47,12806800,6755202796,8853416309,12.99220611,155129,39348107
5/24/2014 0:00,521.52,12811000,6681192720,10455720138,12.10475911,113362,39406253
5/25/2014 0:00,575,12814775,7368495625,10455720138,9.57210433,159903,39460181
5/26/2014 0:00,584,12819000,7486296000,10455720138,11.91589205,136252,39525976
5/27/2014 0:00,581.87,12822225,7460868061,10455720138,12.33282353,145771,39593016
5/28/2014 0:00,574.33,12826650,7366729895,10455720138,13.24677566,161438,39665393
5/29/2014 0:00,568,12829925,7287397400,10455720138,12.39205713,143379,39731323
5/30/2014 0:00,609.03,12834000,7816291020,10455720138,12.06522539,137258,39798258
5/31/2014 0:00,620.45,12837800,7965213010,10455720138,9.93876923,123216,39853424
6/1/2014 0:00,674.98,12842275,8668278780,10455720138,10.68373708,164472,39906400
6/2/2014 0:00,631.49,12846750,8112594158,10455720138,10.91517676,140278,39967579
6/3/2014 0:00,673.9,12851450,8660592155,10455720138,13.71930957,162366,40037490
6/4/2014 0:00,644.66,12856025,8287765077,10455720138,12.26613461,154092,40103925
6/5/2014 0:00,658.72,12859650,8470908648,10455720138,12.24567,148891,40170620
6/6/2014 0:00,655.75,12863350,8435141763,11756551917,11.31817452,150478,40235479
6/7/2014 0:00,654.3,12867175,8418992602,11756551917,9.12080675,127246,40288695
6/8/2014 0:00,652,12870925,8391843100,11756551917,8.70951916,153084,40336425
6/9/2014 0:00,650.93,12874325,8380284372,11756551917,10.27619998,128287,40392442
6/10/2014 0:00,649.89,12878750,8369770838,11756551917,12.193239,150796,40457902
6/11/2014 0:00,639.99,12882400,8244607176,11756551917,10.95603824,141736,40519513
6/12/2014 0:00,617,12886275,7950831675,11756551917,12.15329591,140825,40581096
6/13/2014 0:00,582,12890475,7502256450,11756551917,12.22428882,151052,40646187
6/14/2014 0:00,557.92,12894875,7194308660,11756551917,9.95194649,136421,40705148
6/15/2014 0:00,560.49,12899525,7230054767,11756551917,9.33855066,156871,40758930
6/16/2014 0:00,595,12904600,7678237000,11756551917,11.12862904,144825,40824277
6/17/2014 0:00,597.65,12909050,7715093733,11756551917,11.98842568,157183,40891547
6/18/2014 0:00,604.6,12913300,7807381180,13462580115,12.23255724,153204,40958539
6/19/2014 0:00,604.32,12917075,7806046764,13462580115,12.63691856,127162,41020859
6/20/2014 0:00,593.33,12921700,7666832261,13462580115,11.25311797,142279,41080743
6/21/2014 0:00,590.99,12926425,7639387911,13462580115,9.11976494,131691,41132574
6/22/2014 0:00,596.08,12931250,7708059500,13462580115,9.42521379,166479,41183003
6/23/2014 0:00,591.5,12935200,7651170800,13462580115,9.92050289,125908,41239651
6/24/2014 0:00,585.54,12940150,7576975431,13462580115,11.64240605,149893,41304417
6/25/2014 0:00,567,12944800,7339701600,13462580115,11.5556694,150209,41368177
6/26/2014 0:00,569,12949075,7368023675,13462580115,11.37751104,141973,41430531
6/27/2014 0:00,588.97,12953750,7629370138,13462580115,10.29537954,143429,41493252
6/28/2014 0:00,597.08,12958425,7737216399,13462580115,9.87835113,123855,41550135
6/29/2014 0:00,596,12962775,7725813900,16818461371,8.84416498,159773,41602386
6/30/2014 0:00,620,12965900,8038858000,16818461371,10.90944259,136152,41664395
7/1/2014 0:00,654.45,12969350,8487791108,16818461371,12.36328988,163651,41735449
7/2/2014 0:00,654,12972825,8484227550,16818461371,13.73343865,152310,41803173
7/3/2014 0:00,644.04,12976150,8357159646,16818461371,11.08189519,142946,41866445
7/4/2014 0:00,635.49,12980150,8248755524,16818461371,10.58824881,128352,41928346
7/5/2014 0:00,632.78,12983950,8215983881,16818461371,8.26076745,107662,41976861
7/6/2014 0:00,634.49,12987675,8240549911,16818461371,9.24924683,163209,42030227
7/7/2014 0:00,621.98,12991150,8080235477,16818461371,10.44603741,136897,42090213
7/8/2014 0:00,623.7,12995200,8105106240,16818461371,12.21686237,192201,42160255
7/9/2014 0:00,624.84,12999175,8122404507,16818461371,11.9361757,160879,42231000
7/10/2014 0:00,619.78,13003025,8059014835,16818461371,11.22613459,149129,42295146
7/11/2014 0:00,630.31,13006775,8198300350,16818461371,11.12342321,145718,42355095
7/12/2014 0:00,631.98,13010900,8222628582,16818461371,9.01518862,145144,42409276
7/13/2014 0:00,630.9,13014750,8211005775,17336316979,9.32359299,165376,42462399
7/14/2014 0:00,622.8,13018375,8107843950,17336316979,11.35018792,133673,42522276
7/15/2014 0:00,623.17,13021825,8114810685,17336316979,11.87785856,151679,42591747
7/16/2014 0:00,619.48,13025950,8069315506,17336316979,12.33196333,151081,42659514
7/17/2014 0:00,626,13030225,8156920850,17336316979,12.74168175,146474,42728152
7/18/2014 0:00,629.86,13034200,8209721212,17336316979,11.60568116,141439,42790579
7/19/2014 0:00,630.92,13038500,8226250420,17336316979,10.4567612,132003,42849069
7/20/2014 0:00,623.77,13042750,8135676168,17336316979,9.50599823,176955,42903811
7/21/2014 0:00,619.14,13046475,8077594532,17336316979,10.02036474,135230,42965391
7/22/2014 0:00,621.03,13050050,8104472552,17336316979,11.8573934,134257,43032312
7/23/2014 0:00,622.01,13053700,8119531937,17336316979,11.23511096,155345,43101213
7/24/2014 0:00,601.18,13057425,7849862761,17336316979,10.633025,150217,43166028
7/25/2014 0:00,602.59,13061350,7870638897,17336316979,10.19839577,151416,43229163
7/26/2014 0:00,595.88,13064850,7785082818,18736441558,9.50827747,130299,43286691
7/27/2014 0:00,592.51,13068875,7743439126,18736441558,8.77568128,163986,43339746
7/28/2014 0:00,586.96,13072275,7672902534,18736441558,9.70412523,135674,43399307
7/29/2014 0:00,581.5,13076000,7603694000,18736441558,10.6532582,147327,43464004
7/30/2014 0:00,573.48,13080375,7501333455,18736441558,10.85994311,151806,43528446
7/31/2014 0:00,586,13084225,7667355850,18736441558,11.02486059,152214,43596167
8/1/2014 0:00,601.94,13088050,7878220817,18736441558,10.87967636,146378,43665450
8/2/2014 0:00,591.59,13092275,7745258967,18736441558,9.36154144,133227,43725338
8/3/2014 0:00,589.79,13096075,7723934074,18736441558,8.36702521,155660,43777888
8/4/2014 0:00,593.94,13099450,7780287333,18736441558,10.10701582,122118,43840940
8/5/2014 0:00,580.21,13102750,7602346578,18736441558,12.15106865,166966,43913868
8/6/2014 0:00,581.6,13106575,7622784020,18736441558,12.93168516,175244,43992688
8/7/2014 0:00,587.24,13110500,7699010020,18736441558,11.21723833,153189,44063420
8/8/2014 0:00,589.3,13114525,7728389582,19729645941,11.08588192,151292,44132545
8/9/2014 0:00,588.61,13118850,7721886299,19729645941,9.89679335,130400,44195505
8/10/2014 0:00,588.99,13123325,7729507192,19729645941,9.6259823,176751,44253991
8/11/2014 0:00,578.97,13127875,7600645789,19729645941,11.68497448,161536,44324175
8/12/2014 0:00,569.54,13132400,7479427096,19729645941,12.42984721,172608,44403019
8/13/2014 0:00,550.14,13136325,7226817836,19729645941,12.599707,173743,44478030
8/14/2014 0:00,521.66,13140575,6854912355,19729645941,12.6295534,168931,44559223
8/15/2014 0:00,498.16,13144650,6548138844,19729645941,10.97370877,155144,44628921
8/16/2014 0:00,509,13148925,6692802825,19729645941,14.69897958,161700,44704260
8/17/2014 0:00,491.88,13153050,6469722234,19729645941,37.29813075,180542,44763579
8/18/2014 0:00,468.19,13157425,6160174811,19729645941,10.68090312,146537,44831559
8/19/2014 0:00,487.5,13162575,6416755313,19729645941,12.87741605,172107,44907017
8/20/2014 0:00,507.3,13166525,6679378133,23844670039,12.02058864,163890,44980115
8/21/2014 0:00,525.78,13170725,6924903791,23844670039,11.94405134,176373,45055585
8/22/2014 0:00,518.25,13174750,6827814188,23844670039,10.85000669,156481,45123819
8/23/2014 0:00,503.88,13178675,6640470759,23844670039,9.21595098,135772,45184008
8/24/2014 0:00,510.75,13182775,6733102331,23844670039,8.65681711,183565,45239031
8/25/2014 0:00,503.79,13186125,6643037914,23844670039,14.33068278,148320,45305442
8/26/2014 0:00,512.79,13190275,6763841117,23844670039,13.09978465,163922,45379361
8/27/2014 0:00,514.84,13194300,6792953412,23844670039,11.61214904,160858,45453679
8/28/2014 0:00,509.39,13198825,6723349467,23844670039,10.66182195,166074,45522887
8/29/2014 0:00,511.99,13202975,6759791170,23844670039,10.22007288,145588,45590551
8/30/2014 0:00,503.88,13207275,6654881727,23844670039,9.7465966,145985,45654385
8/31/2014 0:00,477.98,13212150,6315143457,23844670039,9.02275826,172302,45714136
9/1/2014 0:00,482.59,13215900,6377861181,27428630902,10.30536727,162588,45780341
9/2/2014 0:00,483.65,13219475,6393599084,27428630902,11.41237447,153606,45851880
9/3/2014 0:00,472.76,13223450,6251518222,27428630902,11.28382249,148218,45923916
9/4/2014 0:00,486,13227625,6428625750,27428630902,11.15620263,152304,45994856
9/5/2014 0:00,485.91,13231350,6429245279,27428630902,10.7140055,155908,46061904
9/6/2014 0:00,481.09,13235550,6367490750,27428630902,10.4899443,143414,46129433
9/7/2014 0:00,480.62,13239650,6363240583,27428630902,19.46564618,214360,46188952
9/8/2014 0:00,476.61,13243475,6311972620,27428630902,11.323667,151689,46260706
9/9/2014 0:00,466.48,13246775,6179355602,27428630902,13.00607767,173414,46340574
9/10/2014 0:00,485.03,13250675,6426974895,27428630902,14.66467827,164564,46416991
9/11/2014 0:00,469,13254725,6216466025,27428630902,10.27418557,147710,46484664
9/12/2014 0:00,470.43,13258750,6237313763,27428630902,10.4459308,148941,46550967
9/13/2014 0:00,479.86,13263175,6364467156,27428630902,9.87754729,136734,46613576
9/14/2014 0:00,475.49,13267425,6308527913,29829733124,10.41613288,203940,46679609
9/15/2014 0:00,475.3,13271125,6307765713,29829733124,11.9467162,161269,46753751
9/16/2014 0:00,468,13275350,6212863800,29829733124,14.7337395,186658,46843077
9/17/2014 0:00,448,13280075,5949473600,29829733124,12.27569456,164215,46922861
9/18/2014 0:00,428.19,13284700,5688375693,29829733124,12.45941455,168204,47002615
9/19/2014 0:00,398.89,13288750,5300749488,29829733124,11.14791622,149539,47074242
9/20/2014 0:00,415.56,13293075,5524070247,29829733124,9.96929167,142592,47136557
9/21/2014 0:00,406.3,13297450,5402753935,29829733124,9.80993611,172794,47199708
9/22/2014 0:00,400.98,13301375,5333585348,29829733124,10.88655821,175943,47268234
9/23/2014 0:00,423,13305150,5628078450,29829733124,11.60787131,166664,47339374
9/24/2014 0:00,431.91,13309225,5748387370,29829733124,13.42090123,171434,47420478
9/25/2014 0:00,408.08,13313300,5432891464,29829733124,13.07804471,167940,47498042
9/26/2014 0:00,405.14,13317075,5395279766,34661425924,47.43930673,149986,47571320
9/27/2014 0:00,400.74,13320275,5337967004,34661425924,11.34818893,145374,47638262
9/28/2014 0:00,380,13323750,5063025000,34661425924,11.08075213,213832,47700462
9/29/2014 0:00,381.94,13327200,5090190768,34661425924,11.45663317,152629,47773745
9/30/2014 0:00,382.67,13331000,5101373770,34661425924,12.33293377,184554,47852335
10/1/2014 0:00,385.27,13334625,5137430974,34661425924,12.63437263,184739,47930532
10/2/2014 0:00,375.85,13338325,5013209451,34661425924,11.80636226,161404,48005162
10/3/2014 0:00,363.75,13341850,4853097938,34661425924,11.69504803,150641,48077860
10/4/2014 0:00,336,13345425,4484062800,34661425924,13.09999729,137659,48148290
10/5/2014 0:00,293.67,13349875,3920457791,34661425924,11.43225211,207383,48214963
10/6/2014 0:00,331.2,13353875,4422803400,34661425924,12.29635546,151236,48290089
10/7/2014 0:00,330.7,13357650,4417374855,34661425924,13.26892581,178444,48368834
10/8/2014 0:00,346.26,13360925,4626353891,34661425924,13.07728331,165335,48449158
10/9/2014 0:00,378.94,13364475,5064334157,35002482026,13.35198908,156106,48528102
10/10/2014 0:00,358.97,13368450,4798872497,35002482026,13.41027929,164414,48612913
10/11/2014 0:00,359.99,13372025,4813795280,35002482026,10.51275487,152027,48678637
10/12/2014 0:00,364.83,13375725,4879865752,35002482026,11.06974068,206084,48742583
10/13/2014 0:00,381.46,13379550,5103763143,35002482026,12.83998343,181872,48817887
10/14/2014 0:00,411.89,13383050,5512344465,35002482026,13.09047261,174859,48899378
10/15/2014 0:00,394,13386725,5274369650,35002482026,12.64154509,175952,48976509
10/16/2014 0:00,378.02,13390475,5061867360,35002482026,12.18979168,163270,49050519
10/17/2014 0:00,382.83,13393825,5127558025,35002482026,11.63600658,157782,49122345
10/18/2014 0:00,389.68,13398050,5220952124,35002482026,11.15788265,156631,49191819
10/19/2014 0:00,388.99,13401400,5213010586,35002482026,10.3090553,211493,49254483
10/20/2014 0:00,384.95,13404850,5160197008,35002482026,12.24408182,155800,49332926
10/21/2014 0:00,387,13408350,5189031450,35002482026,12.99216076,175051,49414347
10/22/2014 0:00,385.1,13412625,5165201888,35002482026,12.4960203,171845,49493893
10/23/2014 0:00,363.99,13416200,4883362638,35985640265,12.58522357,163026,49573066
10/24/2014 0:00,358.46,13420275,4810631777,35985640265,13.03797728,165243,49654709
10/25/2014 0:00,348.89,13424075,4683525527,35985640265,11.56370092,189654,49728149
10/26/2014 0:00,355.43,13427325,4772474125,35985640265,10.7606396,183560,49798686
10/27/2014 0:00,356.5,13431050,4788169325,35985640265,12.80693278,181920,49878821
10/28/2014 0:00,354.94,13434800,4768547912,35985640265,13.72107912,177816,49967421
10/29/2014 0:00,343.53,13438400,4616493552,35985640265,13.55763444,175287,50057689
10/30/2014 0:00,337,13442725,4530198325,35985640265,14.37016784,175625,50151027
10/31/2014 0:00,340.95,13447425,4584899554,35985640265,13.21155884,174925,50239089
11/1/2014 0:00,327.39,13451425,4403862031,35985640265,13.16989149,146848,50313637
11/2/2014 0:00,326.41,13455525,4392017915,35985640265,12.40614973,236884,50389464
11/3/2014 0:00,325.81,13459400,4385207114,35985640265,12.83380219,157911,50473986
11/4/2014 0:00,328.72,13463500,4425721720,35985640265,16.9453104,184888,50564372
11/5/2014 0:00,341.99,13467500,4605750325,39603666252,13.4448337,171401,50653621
11/6/2014 0:00,347.96,13471125,4687412655,39603666252,13.61566812,173515,50743962
11/7/2014 0:00,342.26,13474725,4611859379,39603666252,14.19042877,163094,50833504
11/8/2014 0:00,345.84,13478625,4661447670,39603666252,11.42289968,144394,50909454
11/9/2014 0:00,356.34,13482100,4804211514,39603666252,15.08499306,223383,50981671
11/10/2014 0:00,375.87,13486050,5069001614,39603666252,12.86996556,176533,51066490
11/11/2014 0:00,365.04,13489575,4924234458,39603666252,13.37547938,168913,51153828
11/12/2014 0:00,430.07,13492950,5802913007,39603666252,13.57996146,179505,51241597
11/13/2014 0:00,406.56,13496600,5487177696,39603666252,15.77819904,197029,51341714
11/14/2014 0:00,396.56,13500250,5353659140,39603666252,13.66636534,200490,51430345
11/15/2014 0:00,373.14,13504000,5038882560,39603666252,11.49113334,156976,51505176
11/16/2014 0:00,383.65,13507625,5182200331,39603666252,11.2481313,220218,51578514
11/17/2014 0:00,378.48,13511425,5113804134,39603666252,14.59071691,171933,51663715
11/18/2014 0:00,379.91,13515175,5134550134,39603666252,13.12671076,176768,51751239
11/19/2014 0:00,374.77,13518600,5066365722,40300030328,13.42190503,175445,51838560
11/20/2014 0:00,361.7,13522025,4890916443,40300030328,12.9020255,177646,51924057
11/21/2014 0:00,356.9,13525125,4827117113,40300030328,13.09970976,174282,52010634
11/22/2014 0:00,359.8,13529075,4867761185,40300030328,11.58254175,166491,52088466
11/23/2014 0:00,362.99,13532600,4912198474,40300030328,11.46468237,224922,52163507
11/24/2014 0:00,384,13536475,5198006400,40300030328,12.49930625,163316,52247304
11/25/2014 0:00,381.03,13539675,5159022365,40300030328,12.20971239,169442,52330117
11/26/2014 0:00,371.44,13543250,5030504780,40300030328,13.02889699,180983,52420136
11/27/2014 0:00,372.62,13546525,5047706146,40300030328,11.78619228,178381,52503115
11/28/2014 0:00,376.12,13550400,5096576448,40300030328,11.65678584,175185,52589102
11/29/2014 0:00,377.22,13554175,5112905894,40300030328,11.54299905,166646,52670554
11/30/2014 0:00,375.96,13558075,5097293877,40300030328,11.696469,245004,52751488
12/1/2014 0:00,381.72,13561650,5176753038,40300030328,14.00206215,174232,52846708
12/2/2014 0:00,381.93,13565200,5180956836,40300030328,14.21393491,205483,52947494
12/3/2014 0:00,378.25,13568225,5132181106,40300030328,13.58502718,199881,53044790
12/4/2014 0:00,371.67,13571925,5044277365,40007470271,14.05123147,186491,53145619
12/5/2014 0:00,373.98,13575675,5077030937,40007470271,13.71698344,194141,53238519
12/6/2014 0:00,374.05,13579300,5079337165,40007470271,11.67542429,173360,53322152
12/7/2014 0:00,375.73,13582350,5103296366,40007470271,10.89598656,232300,53399509
12/8/2014 0:00,367.01,13586100,4986234561,40007470271,12.62220787,183776,53484007
12/9/2014 0:00,350.29,13589575,4760292227,40007470271,14.93934077,191539,53573594
12/10/2014 0:00,350.97,13593675,4770972115,40007470271,12.66263071,190602,53664289
12/11/2014 0:00,356.1,13597300,4841998530,40007470271,12.19265382,187113,53750118
12/12/2014 0:00,355.08,13600850,4829389818,40007470271,11.48717516,177462,53830221
12/13/2014 0:00,350.31,13604425,4765766122,40007470271,10.95838328,174655,53909733
12/14/2014 0:00,353.28,13607725,4807337088,40007470271,10.70376498,231376,53983659
12/15/2014 0:00,352.15,13611550,4793307333,40007470271,14.79932134,215842,54079386
12/16/2014 0:00,336.73,13614875,4584536859,40007470271,14.58563393,204914,54178176
12/17/2014 0:00,318.2,13618050,4333263510,40007470271,13.840813,203993,54271880
12/18/2014 0:00,317.7,13621525,4327558493,39457671307,15.70384421,225354,54375041
12/19/2014 0:00,317.63,13624625,4327589639,39457671307,14.30375502,160502,54467093
12/20/2014 0:00,325.7,13628150,4438688455,39457671307,12.89936506,240775,54558586
12/21/2014 0:00,326.93,13631775,4456636201,39457671307,11.33814908,204217,54639415
12/22/2014 0:00,332.53,13635000,4534046550,39457671307,13.1266531,195624,54728852
12/23/2014 0:00,336.96,13639050,4595814288,39457671307,14.11126208,210726,54828622
12/24/2014 0:00,327.59,13642825,4469253042,39457671307,12.39728577,174711,54918137
12/25/2014 0:00,319.31,13647050,4357639536,39457671307,9.64807936,147374,54988821
12/26/2014 0:00,328.09,13650650,4478641759,39457671307,16.42976058,145412,55060521
12/27/2014 0:00,314.45,13654650,4293704693,39457671307,19.41831457,188604,55139297
12/28/2014 0:00,317.5,13658825,4336676938,39457671307,12.04266588,236392,55214070
12/29/2014 0:00,314.49,13663050,4296892595,39457671307,14.06563348,159314,55293882
12/30/2014 0:00,313.09,13666700,4278907103,39457671307,13.95085145,181005,55379129
12/31/2014 0:00,317.4,13670575,4339040505,40640955017,12.44896755,157377,55462897
1/1/2015 0:00,315.7,13674725,4317110683,40640955017,8.00307587,116012,55521860
1/2/2015 0:00,316.15,13678725,4324528909,40640955017,10.72769484,168563,55594094
1/3/2015 0:00,302.33,13682825,4136728482,40640955017,11.90608788,207571,55676926
1/4/2015 0:00,270.93,13686975,3708212137,40640955017,20.28810703,206228,55762496
1/5/2015 0:00,276.8,13691175,3789717240,40640955017,16.96708357,193982,55856249
1/6/2015 0:00,276.8,13695100,3790803680,40640955017,12.85666757,179154,55943409
1/7/2015 0:00,276.8,13698800,3791827840,40640955017,13.40521434,180992,56036321
1/8/2015 0:00,276.8,13702175,3792762040,40640955017,14.45388694,186319,56135447
1/9/2015 0:00,276.8,13705975,3793813880,40640955017,16.14480781,201458,56240658
1/10/2015 0:00,278,13709500,3811241000,40640955017,15.44061914,251092,56346553
1/11/2015 0:00,272.25,13713175,3733411894,40640955017,14.29837347,209755,56440510
1/12/2015 0:00,270,13717275,3703664250,43971662056,32.63994364,185802,56538695
1/13/2015 0:00,230.89,13719900,3167787711,43971662056,14.44909631,199744,56637785
1/14/2015 0:00,176.5,13723675,2422228638,43971662056,15.87551555,228898,56742266
1/15/2015 0:00,218.11,13727150,2994028687,43971662056,16.54900624,212403,56858053
1/16/2015 0:00,205.35,13730875,2819635181,43971662056,15.88562435,219873,56970583
1/17/2015 0:00,197.12,13734300,2707305216,43971662056,12.64597155,254267,57060422
1/18/2015 0:00,211.18,13738025,2901196120,43971662056,12.75025624,223392,57147469
1/19/2015 0:00,212.39,13741900,2918642141,43971662056,15.80453034,197559,57241565
1/20/2015 0:00,212.99,13744900,2927526251,43971662056,14.41535966,194860,57340455
1/21/2015 0:00,215.2,13748325,2958639540,43971662056,13.96816034,197159,57440706
1/22/2015 0:00,233.9,13752075,3216610343,43971662056,13.45202348,188687,57535685
1/23/2015 0:00,233.03,13755175,3205368430,43971662056,13.16868437,179966,57622902
1/24/2015 0:00,244.64,13758200,3365806048,43971662056,12.18056487,172854,57712532
1/25/2015 0:00,247.11,13761350,3400567199,43971662056,12.2871243,256121,57794890
1/26/2015 0:00,271.47,13764525,3736655602,43971662056,16.3312645,236920,57900313
1/27/2015 0:00,266.03,13768150,3662740945,43971662056,13.84178061,204121,57999348
1/28/2015 0:00,249.25,13772100,3432695925,41272873895,12.2880246,165874,58088635
1/29/2015 0:00,233.19,13776350,3212507057,41272873895,11.80085579,171619,58177154
1/30/2015 0:00,230.11,13779825,3170875531,41272873895,11.96990901,167768,58263514
1/31/2015 0:00,229.7,13783700,3166115890,41272873895,12.15581794,239182,58347276
2/1/2015 0:00,220.72,13787950,3043276324,41272873895,11.00546903,208727,58426469
2/2/2015 0:00,223,13791625,3075532375,41272873895,12.12436146,185554,58509699
2/3/2015 0:00,236.51,13795000,3262655450,41272873895,13.44597638,207461,58603198
2/4/2015 0:00,222.56,13799025,3071111004,41272873895,12.3462302,198955,58692551
2/5/2015 0:00,217.37,13802700,3000292899,41272873895,12.51951528,181629,58782579
2/6/2015 0:00,220.47,13807075,3044045825,41272873895,11.45022497,186259,58866019
2/7/2015 0:00,225.16,13811375,3109769195,41272873895,12.10137628,180449,58952226
2/8/2015 0:00,223.5,13814575,3087557513,41272873895,11.45311434,251391,59034942
2/9/2015 0:00,220.39,13818450,3045448196,44455415962,13.78402009,197636,59130802
2/10/2015 0:00,220.16,13822200,3043095552,44455415962,14.18461123,189629,59234353
2/11/2015 0:00,221.99,13825950,3069222641,44455415962,14.66267797,189188,59333054
2/12/2015 0:00,221.83,13829350,3067764711,44455415962,13.49018655,202264,59426922
2/13/2015 0:00,239.94,13832850,3319054029,44455415962,15.93974552,256202,59534312
2/14/2015 0:00,245.31,13836875,3394323806,44455415962,16.67820257,243646,59641316
2/15/2015 0:00,243.99,13840225,3376876498,44455415962,13.43496996,295507,59726671
2/16/2015 0:00,235.86,13844175,3265287116,44455415962,15.54431223,223579,59830010
2/17/2015 0:00,244,13848050,3378924200,44455415962,15.13607471,226216,59928909
2/18/2015 0:00,234.87,13852075,3253436855,44455415962,15.30417671,223247,60033464
2/19/2015 0:00,241.59,13856175,3347513318,44455415962,13.71575584,181312,60129469
2/20/2015 0:00,243.56,13860325,3375820757,44455415962,13.92458106,194679,60226178
2/21/2015 0:00,245.66,13863775,3405774967,44455415962,14.40873654,248310,60318719
2/22/2015 0:00,236,13867550,3272741800,44455415962,12.44675566,223159,60404747
2/23/2015 0:00,237.09,13870975,3288669463,46684376317,13.83752097,215517,60501683
2/24/2015 0:00,240.1,13874425,3331249443,46684376317,14.56045942,196851,60606146
2/25/2015 0:00,238.59,13878325,3311229562,46684376317,15.13904695,194596,60710931
2/26/2015 0:00,237.5,13881925,3296957188,46684376317,14.42623973,189240,60812279
2/27/2015 0:00,254,13885875,3527012250,46684376317,14.17573583,199935,60915674
2/28/2015 0:00,252.98,13889250,3513702465,46684376317,13.71948104,238834,61005933
3/1/2015 0:00,247.56,13893000,3439351080,46684376317,12.66952726,229461,61092207
3/2/2015 0:00,263.81,13896750,3666101618,46684376317,16.08425123,213896,61195142
3/3/2015 0:00,275.8,13900600,3833785480,46684376317,15.32856227,216316,61304284
3/4/2015 0:00,281.65,13904525,3916209466,46684376317,15.09375814,211468,61409130
3/5/2015 0:00,265.63,13907375,3694216021,46684376317,14.20542004,195590,61505741
3/6/2015 0:00,272.12,13911325,3785549759,46684376317,17.21188567,199410,61602108
3/7/2015 0:00,275.83,13914850,3838133076,46684376317,13.57345998,222227,61696378
3/8/2015 0:00,273.87,13918750,3811928063,46684376317,13.14254063,213398,61782904
3/9/2015 0:00,287.48,13922050,4002310934,47427554951,14.01348729,201698,61879353
3/10/2015 0:00,294.06,13925825,4095028100,47427554951,16.8128673,210072,61991700
3/11/2015 0:00,293.29,13929975,4085522368,47427554951,15.46580835,208179,62094556
3/12/2015 0:00,297.39,13933300,4143624087,47427554951,14.35821792,193924,62192210
3/13/2015 0:00,289.51,13936775,4034835730,47427554951,13.87866807,198297,62288955
3/14/2015 0:00,284.21,13940125,3961922926,47427554951,12.3819142,219463,62377783
3/15/2015 0:00,283.57,13943800,3954043366,47427554951,11.85474118,222639,62462260
3/16/2015 0:00,290.88,13947075,4056925176,47427554951,14.04389459,206461,62560054
3/17/2015 0:00,287.02,13950650,4004115563,47427554951,14.75421706,199845,62664292
3/18/2015 0:00,265.85,13954175,3709717424,47427554951,15.20202714,191204,62767277
3/19/2015 0:00,260.62,13957750,3637668805,47427554951,16.03415694,190851,62869691
3/20/2015 0:00,259.8,13961275,3627139245,47427554951,16.10498382,198449,62972800
3/21/2015 0:00,257.83,13964850,3600557276,47427554951,14.67230432,218099,63073258
3/22/2015 0:00,260.5,13968175,3638709588,47427554951,12.03965358,214152,63157589
3/23/2015 0:00,266.07,13971975,3717523388,47427554951,17.375943,221091,63263919
3/24/2015 0:00,247.83,13976150,3463709255,46717549645,14.32893236,185435,63360316
3/25/2015 0:00,245.68,13980300,3434680104,46717549645,15.31775967,182792,63454246
3/26/2015 0:00,251.98,13984025,3523694620,46717549645,14.07414031,188107,63552637
3/27/2015 0:00,248.63,13988325,3477917245,46717549645,15.37769189,202290,63658939
3/28/2015 0:00,251.52,13992075,3519286704,46717549645,12.89657663,208232,63748992
3/29/2015 0:00,244.05,13995850,3415687193,46717549645,12.19379189,228699,63836448
3/30/2015 0:00,245.18,13999400,3432372892,46717549645,14.80696195,202713,63938553
3/31/2015 0:00,242.92,14003125,3401639125,46717549645,14.73616593,203189,64043847
4/1/2015 0:00,242.7,14006675,3399420023,46717549645,18.11563857,241041,64170437
4/2/2015 0:00,252.44,14010350,3536772754,46717549645,16.0150584,214884,64286123
4/3/2015 0:00,254.39,14014125,3565053259,46717549645,14.6205005,195509,64389883
4/4/2015 0:00,253.77,14017975,3557341516,46717549645,15.06052225,228536,64484035
4/5/2015 0:00,257.03,14021750,3604010403,49446390688,14.3073758,222020,64578083
4/6/2015 0:00,254.7,14024975,3572161133,49446390688,15.31261593,189967,64679032
4/7/2015 0:00,255.48,14028950,3584116146,49446390688,16.185038,220417,64790818
4/8/2015 0:00,245.89,14031925,3450310038,49446390688,15.47753386,214628,64898865
4/9/2015 0:00,244.98,14035500,3438416790,49446390688,16.98327802,203465,65016687
4/10/2015 0:00,235.71,14039050,3309144476,49446390688,29.80724162,215133,65130778
4/11/2015 0:00,236.7,14042475,3323853833,49446390688,17.10524583,243573,65234232
